satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical
1.356138981738892,-1.2041226961168043,-0.6515376353033031,1.060235131022924,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1
-2.1029223461422526,1.074401741480021,2.5937634828085256,1.7610560100514832,1.0285457053793157,0,1,0,0,0,0,0,0,0,0,0,1
-1.740927556015156,-0.6198856608355673,0.9711129237526113,-0.5416411638994967,1.7134361397848363,0,0,0,0,0,0,0,0,0,1,0,0
-0.8560514023711421,-1.4378175102292996,0.9711129237526113,-0.5616646175860269,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,0,1
1.4768039117812577,-0.26934343966682456,-0.6515376353033031,-0.22126590491501252,4.452997877406919,0,0,0,0,0,0,0,0,0,0,0,0
0.5184287211459268,0.6253112932052025,1.0851572001271446,-1.209329217166551,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0
1.389844559047596,1.137557881064139,0.957969131852704,-0.44541655033680794,-1.0150301006658768,0,0,0,0,0,0,0,0,0,0,1,0
0.7886330081623463,1.4641811585833941,-0.6515376353033031,-1.3253401353776793,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1
-2.1029223461422526,-0.5614619573074435,1.7824382032805686,1.8611732784841344,0.34365527097379484,0,1,0,0,1,0,0,0,0,0,0,0
1.275695695043982,0.9575543344237735,0.9711129237526113,-1.2224385892415255,-0.3412351634317259,0,0,0,1,0,0,0,0,0,0,0,0
-0.9364946890660525,-1.2041226961168043,-0.6515376353033031,-1.0021805986896926,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0
-0.7756081156762319,-1.496241213757423,-1.4628629148312604,-1.3225558576741767,-0.3412351634317259,0,1,0,0,0,0,0,0,0,0,0,1
-0.8768708464386551,0.9888149288868981,0.3377074506020482,1.6013958475361112,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0
-0.21250510881185924,0.08119878150191745,-0.6515376353033031,0.49957842780007683,-0.3412351634317259,0,0,0,1,0,0,0,0,0,0,0,0
0.9539225482643404,1.0159780379518972,0.1597876442246541,-0.4815708028399059,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1
-1.8615924860575213,1.3665202591206393,0.1597876442246541,1.0001647699633334,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,1,0
0.43104118474742315,0.4901647061987839,-0.6515376353033031,0.23927352987518347,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1
0.7125926881796095,-1.2625463996449282,0.1597876442246541,-1.0021805986896926,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,1
0.7125926881796095,-0.26934343966682456,0.9711129237526113,-0.9020633302570413,-1.0261255978372466,0,0,0,0,0,0,0,0,1,0,0,0
0.3100145037340751,0.4901647061987839,-0.6515376353033031,0.10155821384589814,-0.19403293733199017,0,0,0,0,0,0,0,0,0,0,0,1
0.06904639462032673,-0.9120041784761855,0.1597876442246541,0.5396253351731374,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0
-1.7318289743143005,-0.5991960398797435,0.9711129237526113,0.1364692867323487,0.47614542700143453,0,0,0,0,0,0,0,0,0,0,1,0
-0.7756081156762319,-0.7951567714199386,-1.4628629148312604,-1.2224385892415255,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0
0.43104118474742315,-1.905207138454289,0.9711129237526113,-1.803118746150903,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,1,0
1.1952524083490716,-0.7367330678918148,0.9711129237526113,-0.4415238954668454,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0
0.8678032128931302,-1.6047550691228039,0.9711129237526113,-1.2712670672878053,1.1262384138696477,0,0,0,0,0,0,0,0,0,0,1,0
-2.041817069230257,1.0530476922133072,2.203689510516933,1.6447625606482417,0.34365527097379484,0,1,0,0,0,0,0,0,0,0,0,0
0.10926803796778195,-0.6198856608355673,0.1597876442246541,-1.1623682281819347,-1.0261255978372466,1,0,0,0,0,0,0,0,0,0,1,0
-0.4940566122440457,-0.2109197361387008,-0.6515376353033031,-0.181218997541952,2.398326574190357,0,0,0,0,0,0,1,0,0,0,0,0
0.9137009049168852,1.3080965555925155,0.9711129237526113,1.220422760515166,1.0285457053793157,0,1,0,0,0,0,0,0,0,0,0,1
-0.6695385738487061,-1.1169559084526002,-1.4628629148312604,-1.4223518062889526,-0.3412351634317259,0,1,0,0,0,0,0,0,0,0,0,1
-0.702211539296956,0.7074422388353067,-1.4628629148312604,-1.8677564645633022,0.8723219384696876,0,0,0,0,0,0,0,0,0,0,0,0
-0.7353864723287767,-1.496241213757423,-1.4628629148312604,-1.4426965797933584,-0.3412351634317259,0,1,0,0,0,0,0,0,0,0,0,1
0.9137009049168852,-1.6715123243417944,1.7824382032805686,0.900047501530682,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1
0.47126282809487835,0.02277507797379367,0.1597876442246541,0.6397426036057886,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0
0.8332576182219747,-0.9120041784761855,-1.4628629148312604,0.5196018814866071,1.0285457053793157,1,0,0,0,0,0,1,0,0,0,0,0
0.8174258336030766,0.6070121132550308,0.1597876442246541,-1.4078900878327136,-0.5882331203170545,0,0,0,0,0,0,0,0,0,0,1,0
-0.9767163324135077,-2.0220545455105365,0.9711129237526113,-0.5616646175860269,-1.0261255978372466,0,0,0,0,1,0,0,0,0,0,0,0
0.6321494014846991,1.2496728520643925,0.1597876442246541,0.5996956962327281,1.0285457053793157,0,1,0,0,0,1,0,0,0,0,0,0
0.47126282809487835,0.6654358167831546,-1.4628629148312604,-0.6818053397052085,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1
-0.011396892074583673,-0.9704278820043093,-0.6515376353033031,0.8800240478441518,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0
0.6321494014846991,1.0159780379518972,0.9711129237526113,-0.9821571450031624,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0
-1.740927556015156,0.8991306308956497,1.7824382032805686,0.49957842780007683,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0
-1.8615924860575213,-1.0872752890605568,0.1597876442246541,0.07908590038294137,1.0285457053793157,1,0,0,0,0,0,0,0,0,1,0,0
0.3197166719445178,0.4475695966625063,1.7824382032805686,-1.2714609419039675,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0
0.8332576182219747,0.5485884097269077,0.1597876442246541,0.6397426036057886,0.34365527097379484,1,1,0,0,0,0,0,0,0,0,1,0
-0.29294839550676965,-1.4378175102292996,-1.4628629148312604,-0.16119554385542173,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0
0.8332576182219747,-0.15249603261057768,0.1597876442246541,1.220422760515166,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0
0.7528143315270648,-0.8755006961162528,-1.3361326827467785,0.08408399597492747,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0
0.46749123404710646,-0.5934130120743757,-0.7989062386966078,-0.2631510295512336,-0.9017225386172764,0,0,0,0,0,0,0,0,1,0,0,0
0.5114844714423336,-1.0872752890605568,0.1597876442246541,-0.7018287933917388,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0
-0.9364946890660525,-1.496241213757423,-1.4628629148312604,-1.2825089503011162,-0.3412351634317259,0,1,0,0,0,0,0,0,0,0,0,1
-0.40512720963437804,0.38408178773747487,0.3092732329645032,0.9716920668252179,4.452997877406919,0,0,0,0,0,0,1,0,0,0,0,0
-1.7761179178444493,0.6946684463149075,1.7824382032805686,-0.04350256470531985,0.9428735075821482,0,0,0,0,0,0,0,0,0,0,0,0
-0.8560514023711421,0.02277507797379367,-0.6515376353033031,0.05906244669641112,0.34365527097379484,1,0,0,0,0,0,0,0,0,1,0,0
0.5006744473009822,-0.6213471394595314,0.1597876442246541,-0.8092028936035838,-0.5081746101091135,0,0,0,0,0,0,0,0,0,1,0,0
0.7048792727432663,0.9321420224907868,-0.6515376353033031,-0.5382130555283897,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0
0.8332576182219747,0.8991306308956497,0.1597876442246541,0.7598833257249702,1.0285457053793157,0,1,0,0,0,0,0,0,0,1,0,0
-2.0224790594473423,1.2496728520643925,1.7824382032805686,1.8611732784841344,0.34365527097379484,0,1,0,0,0,0,0,0,0,1,0,0
-0.6549431856338663,-1.320970103173052,-1.4628629148312604,-1.042227506062753,-0.3412351634317259,0,1,0,0,0,0,0,0,1,0,0,0
0.8332576182219747,0.4317410026706601,-0.6515376353033031,-0.8219695155109203,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0
-2.0627007027947974,0.8991306308956497,1.7824382032805686,2.121478176409028,0.34365527097379484,0,1,0,0,0,0,0,0,1,0,0,0
-1.781149199362611,-0.7367330678918148,-0.6515376353033031,-0.08110172910930069,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,0,0
-1.7007059126677007,-0.2109197361387008,0.9711129237526113,-1.042227506062753,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0
-0.6147215422864111,-1.0288515855324332,-1.4628629148312604,-1.1623682281819347,-0.3412351634317259,0,1,0,0,0,0,0,0,0,1,0,0
0.5114844714423336,-0.5030382537793197,-0.6515376353033031,-0.4215004417803151,-0.3412351634317259,0,0,0,0,0,0,1,0,0,0,0,0
0.07269546486278369,1.2443724172672128,0.1597876442246541,0.641195890600903,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0
0.07183487043117948,-0.750602551959683,0.1597876442246541,0.6942602411456278,-0.9786436888330226,0,0,0,0,0,0,0,0,0,0,0,1
0.028824751272871534,1.3665202591206393,0.1597876442246541,-1.2224385892415255,-1.0261255978372466,0,0,0,0,1,0,0,0,0,0,0,0
-0.09184017876949409,-0.6198856608355673,0.1597876442246541,-1.2024151355549952,-1.0261255978372466,1,0,0,0,0,1,0,0,0,0,0,0
0.028824751272871534,-0.8535804749480623,-0.6515376353033031,0.43950806674048604,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,1,0
-0.011396892074583673,0.6070121132550308,-0.6515376353033031,1.2003993068286358,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0
-0.011396892074583673,1.2496728520643925,-0.6515376353033031,0.980141316276803,0.34365527097379484,0,0,0,0,0,0,1,0,0,0,0,0
0.06904639462032673,-1.8467834349261654,1.7824382032805686,-0.4815708028399059,-1.0261255978372466,1,0,0,0,0,0,0,0,0,1,0,0
-0.9364946890660525,-0.8535804749480623,-1.4628629148312604,-1.2224385892415255,-0.3412351634317259,0,1,0,0,0,0,0,0,0,0,1,0
-0.8560514023711421,-1.1456989925886807,-1.4628629148312604,-1.3025324039876465,-0.3412351634317259,0,1,0,0,0,0,0,0,0,1,0,0
-1.8615924860575213,1.1912491485362686,0.9711129237526113,-0.7418757007647993,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0
0.8734792615694299,1.6002150732331344,0.1597876442246541,0.43950806674048604,1.0285457053793157,0,1,0,0,1,0,0,0,0,0,0,0
1.0050562742661957,1.215014377425863,-0.6515376353033031,1.228910352865875,-0.6198306127959685,0,0,0,0,0,0,0,0,0,0,0,1
