SPAIN_IMP_F_FREN(/MWh),FREN_MARKET(/MWh),SPAIN_EXP_TO_PORT(/MWh),SPAIN_IMP_F_PORT_PORT(/MWh),SPAIN_EXP_TO_FREN(/MWh),SPAIN_COMP_CYCLE(MWH),SPAIN_WIND(MWH),SPAIN_NUC(MWH),SPAIN_TOT_GENERATION(MWH),SPAIN_HYDRO(MWH),SPAIN_COAL(MWH),SPAIN_ACTUAL_D(MW),SPAIN_TOTAL_DEMAND(MWH),DAILY_FREN_MARKET(MWH),DAILY_SPAN_MARKET(MWH),SPAIN_GAS(MWH)2,SPAIN_PHVOLTAIC(MWH)2,SPAIN_HYDRO_TOT(MWH),PORT_MARKET(/MWh),SPAIN_GENERATION,OUTPUT,datetime_year,datetime_month,datetime_day
-0.2954151418352379,0.1923407243673357,-5.199337582605575,-5.199337582605575,1.698097806409907,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.4873947917470497,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.8025078050272532,-0.5124067895036056,-1.0296424898804928,-0.26039089690584144,-0.2148800405352272,1.2301302073844385,-5.199337582605575,-1.478645615283725,2018,12,31
-0.2954151418352379,0.9994228490305784,-5.199337582605575,-5.199337582605575,0.4341403619853879,0.5390807456180534,-0.4204277631696765,-0.31501898576483794,-1.7445033042274112,0.1016447295063769,-0.5959228805331366,-0.8735944682895637,-0.9458926120657878,-0.961797829698556,-0.7398276587421098,-0.3924491546110714,-0.3779064153926333,0.2002031112977359,1.0311264010094474,-0.5959228805331366,-0.8073300519350616,2018,12,27
-0.2954151418352379,0.5796669974121821,-5.199337582605575,-5.199337582605575,0.4105935872861609,-2.032673256129501,0.3124490735727101,-0.3192267568826685,-2.10370309034378,0.1938736419592057,-1.6906216295848977,-1.0780841100624148,-1.245781622771915,-1.3451497902206009,-0.9905096829369208,0.7760081012055023,-0.3661640949619984,-0.0034146925092022,0.6881599421028883,-1.6906216295848977,-2.432008467119984,2018,12,30
-0.2954151418352379,0.9094208170760808,-5.199337582605575,-5.199337582605575,0.172357494569863,-5.199337582605575,0.6960298151514756,-0.31633331169156254,-1.4832178377115173,0.1506843579486536,-1.1910629785859936,-0.71788422926011,-0.882791926326434,-0.8692482362722098,-0.9848674515402381,0.9900033219351104,-0.7870295246245592,-0.0958974711779227,0.5865525775759771,-1.1910629785859936,-2.5115471259378297,2018,12,26
-0.2954151418352379,1.2497127046142025,-5.199337582605575,-5.199337582605575,-0.2633149596776173,0.3295546463020392,-0.06786138279282085,-0.3205428418003303,-0.8095601004612252,0.1632243765065675,-0.2895077299912265,0.051332244624052975,-0.4664731716287902,-0.31885599071513776,-0.696692906471162,1.649390721182622,-0.8898334369962848,0.253060508241428,1.2724921155872124,-0.2895077299912265,-1.9755678501826943,2018,12,29
-0.2954151418352379,1.2835988226749016,-5.199337582605575,-5.199337582605575,0.0882892511060655,1.2599911193822388,-1.4126820113634686,-0.3444345697771441,-0.5438802831503382,0.9118651094582734,-0.16164177978607547,0.0049142446274411744,-0.3011694707023638,-0.42409285914612965,-0.5399982992817491,1.2649700752792554,-0.9158240343878974,0.7332400157511295,1.7167957299115613,-0.16164177978607547,-0.1667998882537212,2018,12,23
-0.2954151418352379,0.8718749311405365,-5.199337582605575,1.2750779857190375,0.6245293381408404,0.8884461946907576,-0.9108003599989709,-0.3481224192843374,-1.2000902601488914,0.2263894101319354,-0.24248339760825613,-0.7382229667886726,-0.7647482488935852,-0.5376871190915256,-0.9074304719313782,0.6152372149386621,-1.1122522420529295,0.4895939971843675,1.1926605711375036,-0.24248339760825613,-0.7157475106988818,2018,12,28
1.0710369822070511,0.0406625856448682,-5.199337582605575,-5.199337582605575,0.8173910301388291,-1.3667430396696734,-1.266236582686293,-0.7738479314081859,-2.3481584510846925,-0.6045313532381682,-0.26025741470033814,-2.323258751490748,-2.0939263838313966,-1.7076752109993678,-0.019214263975413027,-1.0772735060527503,-1.341526591645833,0.112600356020859,1.1070241658731907,-0.26025741470033814,-0.0411138419043368,2018,12,18
0.9665746859756252,0.7366826977960916,-5.199337582605575,-5.199337582605575,0.8743127714523432,0.7701285056756958,-1.1171461603810273,-0.7430570880194702,-1.6413457240629712,-0.4910826691470728,-0.22701865461992168,-0.9814023135833151,-0.9661212213911654,-0.6355731399422145,0.49771410791737014,-0.3739311899575543,-0.9220823954057814,0.3368696322210874,1.3208157156640514,-0.22701865461992168,0.5144056450532616,2018,12,17
1.4005233319120265,0.4470575613620741,-5.199337582605575,-5.199337582605575,0.4770161788372208,-0.3069193570365448,-1.2243408223704257,-0.8126931737761008,-2.0910347196123498,-0.7579751507415945,-0.16462641562430486,-0.9880433541801604,-1.093794219321401,-0.9774750543683539,0.25895609822306115,1.1606377295659351,-0.9463687587383076,0.2492219304102772,1.1829822095148024,-0.16462641562430486,0.0659916729515363,2018,12,16
-0.2954151418352379,0.3918472028573862,-5.199337582605575,-5.199337582605575,0.9861388635367392,-0.5806170595305953,-0.030028783748592323,-1.0631969144018918,-1.317548372279814,-0.4370100766161783,-0.1665039546369977,-0.611343501602111,-0.6434773722713376,-0.3232078609388566,0.4140768920105813,1.4008287702030782,-0.9290554260004537,0.1785578168968035,1.1096404521266203,-0.1665039546369977,-0.9416878993266264,2018,12,25
1.0693708512167035,0.934390648196144,-5.199337582605575,-5.199337582605575,0.5906281783042938,-1.703896165181109,0.8175124922435598,-1.0959738570983495,-0.2924142597927445,0.3393162949990592,-0.10743311192363884,0.6502105920026353,0.5304294950076306,0.6136042826872603,0.8064268291861661,2.08053824362148,-1.0389508439612811,0.1068014797476023,0.89201963125153,-0.10743311192363884,-0.8670146770028301,2018,12,15
-0.2954151418352379,1.1798887976352623,-5.199337582605575,-5.199337582605575,0.2069236772293683,-0.0627029658490878,0.43774938409644865,-1.0631969144018918,-0.028452426862143793,-0.1961989944573897,0.13631702706084875,1.1882081350649003,0.8710007153767989,1.0624927118049334,0.514045606626664,2.108262527167416,-1.3049350573974596,0.3712641517728893,1.2230411343719316,0.13631702706084875,-1.1381166197684056,2018,12,24
1.066482505577162,1.263607964506688,1.1174609549064822,1.1211672538153596,-0.2981091971264664,-0.3649591373902233,1.1552976639305568,-0.11720751909366736,0.9313510200047287,-0.2553108990170843,-0.012493298802741748,1.3624322440981367,1.019226684995407,1.173104306340918,-0.2546604561285699,2.055074910157047,-1.1853609353755687,0.2071674112787823,0.85627112173142,-0.012493298802741748,0.0241867193649979,2018,12,14
1.6238241930360595,1.3052886903973695,1.3661045983752274,-5.199337582605575,-0.2801309610365171,-0.0102532314108363,1.1134081000796887,-0.0771773708161472,1.0291974673632756,-0.0378254514960047,-0.0865514552477698,1.6450583023165615,1.2743510120753965,1.1433137704113472,0.15626111453867644,2.015271511686348,-1.0885593712364887,0.299194593656617,1.002580518935014,-0.0865514552477698,-0.6583996032310948,2018,12,13
-0.2954151418352379,1.7380553471115865,-5.199337582605575,1.8876157338121016,-0.8708457453650698,1.4277433412364195,0.4279023588265378,-0.0968152280481395,1.4019174921840396,0.4983066856030235,0.056251336711076655,1.2066049160416181,1.0133933716639143,1.5465501460705284,-0.7039964081800656,2.080817508805428,-0.7403177752038895,0.7068289828440185,1.469220517129798,0.056251336711076655,-0.7560975658880763,2018,12,22
1.4511545235436727,1.10347493315981,-5.199337582605575,1.2330890195041395,-0.5112208870560557,-1.468173135238931,1.4754442318131689,-0.11813470120597667,-0.020659862006209104,-0.3965056034049813,-0.5412047546107477,-0.6866983848268143,-0.7424158862116566,-0.1497511786496369,-1.0140083273478795,1.3407051665097771,-1.548592948684902,-0.2716269351729689,0.5476709682127542,-0.5412047546107477,-0.5086881901833745,2018,12,12
